580, 973, 6.5
580, 264, 9.0
580, 580, 233.5
581, 346, 16.5
581, 970, 19.5
581, 329, 1.5
581, 581, 238.5
582, 1943, 21.5
582, 582, 277.5
582, 738, 12.0
582, 571, 22.0
582, 1047, 21.0
583, 596, 11.0
583, 598, 25.5
583, 349, 4.5
583, 1435, 18.5
583, 282, 22.0
583, 712, 15.5
583, 491, 6.5
583, 583, 304.5
584, 224, 20.0
584, 1750, 15.5
584, 203, 25.0
584, 655, 6.5
584, 120, 15.0
584, 198, 7.0
584, 584, 325.0
584, 874, 18.5
584, 1588, 16.5
586, 700, 9.5
586, 1669, 6.5
586, 586, 266.0
586, 249, 22.5
586, 569, 11.0
586, 871, 15.5
588, 1825, 4.5
588, 186, 7.5
588, 588, 213.0
590, 238, 5.0
590, 534, 16.0
590, 1478, 17.5
590, 681, 17.5
590, 590, 263.0
590, 806, 6.0
591, 142, 3.0
591, 1498, 14.5
591, 591, 259.5
591, 911, 13.5
591, 1037, 8.0
591, 1811, 19.5
592, 1305, 1.5
592, 40, 9.0
592, 592, 237.0
592, 931, 3.0
592, 1253, 12.0
592, 1829, 10.5
594, 802, 18.0
594, 1262, 16.5
594, 1620, 5.0
594, 745, 10.5
594, 182, 17.5
594, 594, 322.0
594, 1596, 11.0
594, 25, 21.0
594, 853, 21.5
595, 738, 1.0
595, 1837, 17.0
595, 94, 25.0
595, 595, 244.0
596, 1726, 1.0
596, 596, 249.5
596, 1970, 5.5
596, 1097, 11.0
596, 1129, 7.5
596, 1313, 23.5
597, 1522, 15.5
597, 1612, 15.5
597, 1411, 17.0
597, 672, 13.5
597, 597, 274.0
597, 599, 11.5
598, 438, 7.0
598, 327, 14.5
598, 1531, 2.0
598, 598, 275.5
598, 1166, 12.5
598, 585, 25.0
598, 1759, 13.5
600, 302, 25.5
600, 1063, 12.0
600, 1929, 12.0
600, 600, 282.0
600, 810, 4.0
600, 1756, 22.5
600, 1555, 5.0
601, 212, 1.0
601, 725, 5.0
601, 412, 7.5
601, 1422, 14.5
601, 601, 239.5
601, 1089, 10.5
602, 832, 14.5
602, 105, 11.0
602, 297, 7.5
602, 1837, 6.0
602, 488, 15.5
602, 602, 287.0
602, 949, 21.0
602, 1323, 10.5
603, 1138, 12.5
603, 1994, 17.5
603, 30, 13.0
603, 1684, 23.5
603, 603, 289.0
603, 779, 13.5
603, 1455, 8.0
604, 996, 6.5
604, 1346, 3.5
604, 450, 17.5
604, 604, 243.5
604, 295, 15.0
605, 1886, 8.0
605, 555, 12.5
605, 1635, 3.5
605, 272, 9.5
605, 1226, 6.5
605, 1448, 19.0
605, 351, 21.0
605, 605, 281.0
606, 124, 2.5
606, 944, 12.5
606, 982, 16.5
606, 1735, 1.5
606, 2, 16.5
606, 606, 250.5
608, 1004, 21.0
608, 1996, 11.0
608, 805, 15.5
608, 608, 272.5
608, 688, 2.5
608, 1334, 21.5
609, 656, 18.0
609, 1922, 11.5
609, 609, 272.0
609, 1087, 8.0
609, 1239, 24.5
609, 1655, 9.0
610, 552, 3.5
610, 1736, 20.0
610, 861, 24.5
610, 610, 318.5
610, 249, 8.0
610, 971, 17.0
610, 975, 19.5
610, 1277, 25.0
611, 240, 19.5
611, 1150, 7.5
611, 1269, 1.5
611, 1561, 20.0
611, 611, 257.5
611, 1197, 8.0
612, 394, 1.0
612, 532, 19.0
612, 866, 16.0
612, 613, 11.5
612, 612, 276.0
612, 287, 10.5
612, 581, 17.0
613, 664, 11.5
613, 683, 7.5
613, 710, 2.0
613, 613, 222.0
614, 1434, 23.0
614, 1331, 25.5
614, 614, 270.0
614, 661, 20.5
615, 686, 12.0
615, 992, 7.0
615, 1066, 23.5
615, 1318, 12.5
615, 615, 277.5
615, 753, 21.5
616, 397, 12.5
616, 1593, 18.5
616, 1649, 17.0
616, 1759, 23.5
616, 150, 10.5
616, 616, 283.0
617, 964, 5.5
617, 1025, 19.0
617, 280, 9.5
617, 1358, 12.0
617, 617, 264.5
617, 1801, 17.5
618, 422, 1.5
618, 727, 8.0
618, 1497, 23.0
618, 1877, 21.5
618, 618, 289.5
618, 1804, 23.0
618, 419, 10.0
618, 843, 1.5
620, 1865, 25.0
620, 620, 276.5
620, 724, 7.5
620, 808, 18.0
620, 1526, 18.5
620, 1485, 6.5
621, 532, 9.0
621, 1242, 22.5
621, 1912, 24.0
621, 228, 14.5
621, 830, 11.0
621, 1470, 3.5
621, 553, 1.5
621, 621, 287.0
622, 1958, 4.0
622, 2018, 21.0
622, 5, 21.5
622, 402, 10.5
622, 622, 266.0
622, 1041, 8.0
623, 1048, 3.0
623, 1156, 12.0
623, 685, 22.0
623, 2002, 7.0
623, 623, 289.5
623, 745, 1.5
623, 1365, 23.0
623, 1487, 20.0
624, 680, 14.0
624, 1291, 19.0
624, 438, 10.0
624, 624, 257.0
624, 922, 13.0
625, 570, 16.5
625, 123, 10.0
625, 277, 20.0
625, 749, 14.0
625, 209, 16.5
625, 625, 282.0
625, 1021, 4.0
626, 586, 17.5
626, 1555, 2.5
626, 626, 242.0
626, 1400, 21.0
627, 678, 11.5
627, 513, 12.0
627, 627, 240.0
627, 831, 15.5
628, 870, 17.5
628, 1410, 7.5
628, 911, 9.5
628, 1137, 19.0
628, 628, 300.5
628, 947, 8.0
628, 1161, 19.0
628, 1193, 19.0
629, 794, 13.5
629, 1616, 10.0
629, 1057, 6.0
629, 1585, 8.0
629, 30, 3.5
629, 1948, 1.5
629, 405, 9.5
629, 629, 253.0
630, 1285, 14.5
630, 1517, 17.0
630, 630, 265.0
630, 389, 20.5
630, 943, 12.0
632, 666, 13.5
632, 632, 224.5
632, 1588, 2.0
632, 615, 7.0
632, 1497, 1.0
634, 1267, 8.5
634, 634, 212.5
634, 1652, 3.0
635, 700, 22.5
635, 854, 25.0
635, 1762, 6.0
635, 105, 4.5
635, 635, 302.5
635, 693, 21.5
635, 1835, 22.0
636, 700, 11.0
636, 41, 4.0
636, 145, 10.5
636, 266, 21.0
636, 348, 18.5
636, 636, 300.5
636, 101, 11.5
636, 253, 23.0
637, 198, 13.0
637, 1656, 18.5
637, 587, 19.0
637, 1226, 24.5
637, 637, 302.0
637, 1389, 19.0
637, 1769, 7.0
638, 1365, 4.5
638, 50, 1.5
638, 638, 252.0
638, 187, 12.0
638, 1121, 7.5
638, 2005, 25.5
640, 851, 11.0
640, 2013, 8.5
640, 640, 246.0
640, 1978, 9.5
640, 1982, 11.5
640, 1627, 4.5
641, 538, 6.5
641, 862, 1.5
641, 1030, 2.0
641, 1320, 17.5
641, 641, 230.5
641, 1841, 2.0
642, 674, 20.0
642, 840, 14.0
642, 293, 7.0
642, 642, 305.0
642, 858, 21.0
642, 703, 25.0
642, 1103, 17.0
644, 308, 11.5
644, 1712, 13.0
644, 1725, 13.5
644, 644, 278.0
644, 896, 12.0
644, 1896, 13.0
644, 433, 14.0
645, 706, 3.0
645, 693, 12.5
645, 1095, 5.0
645, 1415, 7.5
645, 384, 15.0
645, 816, 1.5
645, 2010, 22.5
645, 645, 274.5
645, 1453, 6.5
646, 487, 14.5
646, 646, 237.5
646, 17, 22.0
647, 482, 20.0
647, 1600, 14.5
647, 1770, 3.5
647, 589, 2.0
647, 105, 3.0
647, 647, 244.0
648, 570, 25.0
648, 530, 25.5
648, 648, 291.5
648, 59, 21.0
648, 1587, 19.0
649, 1650, 8.5
649, 181, 21.5
649, 225, 10.5
649, 591, 1.5
649, 649, 243.0
650, 483, 12.0
650, 1155, 23.0
650, 336, 20.0
650, 650, 302.5
650, 786, 3.5
650, 2008, 19.5
650, 1699, 23.5
651, 170, 11.5
651, 396, 9.0
651, 1374, 24.5
651, 277, 14.5
651, 651, 297.0
651, 1319, 25.0
651, 1413, 11.5
652, 298, 12.0
652, 740, 8.5
652, 1217, 3.5
652, 652, 264.0
652, 5, 9.5
652, 93, 10.5
652, 1293, 7.5
652, 1847, 11.5
653, 732, 2.5
653, 653, 215.0
653, 809, 11.5
654, 69, 19.0
654, 685, 10.5
654, 654, 272.0
654, 928, 8.0
654, 1034, 4.5
654, 1866, 22.0
654, 643, 7.0
655, 654, 20.5
655, 985, 13.5
655, 655, 256.0
655, 1213, 21.0
656, 1086, 17.5
656, 1350, 12.5
656, 619, 5.0
656, 1789, 17.5
656, 422, 7.0
656, 656, 282.0
656, 15, 19.5
656, 47, 2.0
657, 718, 12.0
657, 1242, 11.5
657, 607, 9.5
657, 844, 25.5
657, 1468, 18.0
657, 657, 277.5
658, 1046, 14.5
658, 658, 266.5
658, 1074, 13.0
658, 1798, 11.5
658, 2008, 10.0
658, 243, 16.5
659, 62, 9.5
659, 726, 22.0
659, 952, 21.0
659, 1874, 15.5
659, 101, 5.0
659, 659, 274.0
660, 144, 23.5
660, 660, 271.0
660, 672, 14.5
660, 1508, 6.5
660, 323, 25.5
661, 290, 17.0
661, 986, 5.5
661, 319, 21.0
661, 401, 10.0
661, 1992, 20.5
661, 661, 297.5
661, 1245, 21.5
661, 1599, 1.0
662, 1285, 18.5
662, 662, 266.0
662, 231, 17.0
662, 555, 7.5
662, 733, 10.0
662, 737, 12.0
663, 180, 23.0
663, 332, 19.0
663, 1413, 6.5
663, 1813, 22.0
663, 842, 1.5
663, 1742, 3.5
663, 1886, 22.5
663, 663, 308.0
663, 2017, 9.0
664, 734, 7.5
664, 1272, 7.0
664, 321, 22.0
664, 664, 261.5
664, 1324, 14.0
664, 1352, 10.0
665, 1620, 9.0
665, 665, 221.5
665, 1471, 11.5
666, 767, 9.5
666, 1345, 10.5
666, 666, 291.0
666, 1020, 21.5
666, 319, 17.0
666, 939, 7.5
666, 1789, 24.0
667, 150, 11.5
667, 2006, 24.5
667, 252, 16.5
667, 1224, 11.5
667, 27, 4.0
667, 667, 281.5
667, 791, 12.5
668, 1656, 3.5
668, 2018, 24.5
668, 668, 230.0
668, 682, 1.0
669, 1276, 10.5
669, 331, 13.5
669, 1928, 24.5
669, 669, 249.5
670, 1784, 6.0
670, 479, 6.5
670, 1591, 3.5
670, 670, 223.5
670, 1057, 6.5
671, 670, 19.5
671, 756, 16.5
671, 289, 14.5
671, 1138, 7.0
671, 671, 258.5
672, 1928, 24.5
672, 672, 279.5
672, 1546, 21.0
672, 1980, 10.5
672, 1989, 22.5
673, 1172, 10.0
673, 1532, 5.0
673, 1544, 23.0
673, 423, 13.5
673, 673, 252.5
674, 260, 24.5
674, 674, 273.5
674, 802, 24.5
674, 75, 23.5
675, 1894, 20.5
675, 675, 224.0
675, 1863, 2.5
676, 622, 22.5
676, 1203, 3.5
676, 84, 9.0
676, 148, 25.0
676, 676, 266.5
676, 1901, 5.5
677, 424, 8.5
677, 1498, 25.0
677, 677, 234.5
678, 418, 1.0
678, 1548, 21.0
678, 103, 16.5
678, 371, 4.5
678, 678, 247.0
678, 1917, 3.0
679, 2014, 9.5
679, 589, 23.5
679, 854, 4.5
679, 679, 241.5
679, 1351, 3.0
680, 1072, 22.5
680, 567, 22.5
680, 680, 279.5
680, 183, 2.0
680, 377, 8.0
680, 1349, 23.5
681, 1210, 15.0
681, 165, 16.0
681, 527, 12.5
681, 1179, 9.0
681, 681, 297.0
681, 1007, 20.0
681, 1215, 6.0
681, 1677, 17.5
682, 1098, 24.0
682, 682, 258.0
682, 940, 24.5
682, 657, 8.5
683, 1672, 16.0
683, 1894, 12.0
683, 246, 16.5
683, 648, 23.0
683, 683, 268.5
684, 634, 10.0
684, 1005, 3.0
684, 1667, 24.5
684, 1707, 14.5
684, 418, 5.5
684, 684, 258.5
686, 1745, 6.0
686, 592, 13.5
686, 686, 229.0
686, 688, 4.5
686, 345, 4.0
687, 1236, 9.0
687, 1506, 22.5
687, 51, 7.5
687, 491, 6.5
687, 14, 5.5
687, 687, 298.0
687, 703, 10.0
687, 1623, 18.0
687, 1761, 18.0
688, 104, 25.5
688, 360, 10.0
688, 218, 22.0
688, 246, 23.0
688, 688, 281.5
689, 172, 5.0
689, 1458, 10.5
689, 85, 19.0
689, 689, 242.5
689, 1867, 7.0
690, 1185, 12.0
690, 1919, 4.0
690, 442, 22.5
690, 690, 239.5
692, 1323, 5.0
692, 692, 246.5
692, 944, 16.0
692, 2004, 10.0
692, 1241, 14.5
693, 256, 18.5
693, 306, 21.5
693, 886, 14.0
693, 883, 10.0
693, 1078, 11.5
693, 693, 282.5
693, 1361, 6.0
694, 239, 25.5
694, 694, 295.5
694, 852, 19.0
694, 37, 25.5
694, 439, 18.0
694, 755, 6.5
695, 386, 12.0
695, 1614, 12.5
695, 1441, 2.0
695, 1622, 21.5
695, 1902, 14.5
695, 695, 263.5
696, 1939, 3.0
696, 696, 230.5
696, 1768, 2.5
696, 853, 24.0
698, 1846, 5.0
698, 675, 16.0
698, 839, 13.5
698, 698, 277.5
698, 1172, 11.5
698, 1, 9.5
698, 903, 21.0
699, 778, 21.0
699, 1446, 1.0
699, 1551, 7.5
699, 699, 264.0
699, 737, 14.0
699, 871, 19.5
700, 1152, 5.5
700, 135, 20.5
700, 1765, 21.5
700, 700, 284.0
700, 829, 12.0
700, 1559, 23.5
702, 30, 19.5
702, 554, 23.0
702, 702, 262.5
702, 1380, 2.5
702, 1436, 2.0
702, 1885, 14.5
704, 388, 11.5
704, 430, 12.0
704, 1254, 22.5
704, 609, 8.5
704, 220, 2.5
704, 704, 283.5
704, 1096, 22.0
704, 1705, 3.5
705, 402, 24.5
705, 521, 24.5
705, 438, 9.0
705, 928, 12.0
705, 1730, 12.5
705, 683, 7.5
705, 705, 291.0
706, 732, 16.5
706, 1910, 25.5
706, 1843, 1.0
706, 130, 6.5
706, 706, 284.0
706, 1238, 6.0
706, 1304, 2.5
706, 473, 25.0
708, 626, 10.5
708, 1772, 9.0
708, 25, 16.0
708, 2011, 8.0
708, 506, 17.5
708, 708, 300.5
708, 1326, 15.0
708, 407, 14.5
708, 1961, 9.0
710, 872, 21.0
710, 710, 271.0
710, 1902, 20.0
710, 229, 5.5
710, 597, 20.5
710, 1159, 3.0
711, 42, 4.5
711, 765, 2.0
711, 375, 20.5
711, 711, 228.0
712, 1084, 21.5
712, 1138, 16.0
712, 712, 280.5
712, 743, 18.5
712, 813, 23.5
713, 424, 10.5
713, 199, 18.0
713, 789, 25.0
713, 1045, 2.5
713, 1710, 1.0
713, 713, 277.5
713, 1679, 19.5
714, 526, 10.5
714, 968, 4.5
714, 1902, 6.5
714, 371, 6.5
714, 714, 274.0
714, 859, 14.0
714, 911, 14.5
714, 1427, 16.5
715, 702, 9.0
715, 1260, 16.5
715, 531, 13.5
715, 723, 24.5
715, 546, 10.0
715, 1956, 8.5
715, 715, 283.0
716, 1178, 15.0
716, 1271, 18.0
716, 1343, 21.5
716, 288, 3.5
716, 648, 20.0
716, 716, 322.5
716, 792, 23.0
716, 926, 20.5
717, 842, 10.0
717, 1954, 22.5
717, 251, 15.0
717, 886, 20.0
717, 1132, 4.5
717, 717, 275.0
717, 1101, 2.0
718, 22, 20.5
718, 189, 10.0
718, 1437, 13.5
718, 1719, 3.5
718, 718, 310.0
718, 758, 13.5
718, 1892, 23.5
718, 137, 5.5
718, 801, 19.0
719, 1302, 16.5
719, 1370, 19.5
719, 385, 2.0
719, 1139, 17.5
719, 719, 281.5
719, 1495, 12.5
719, 1733, 12.5
720, 697, 4.5
720, 118, 6.0
720, 720, 235.5
720, 1294, 24.0
721, 164, 22.0
721, 476, 7.0
721, 554, 9.5
721, 917, 20.5
721, 391, 13.5
721, 721, 309.0
721, 1161, 17.0
721, 1537, 18.5
722, 1452, 13.0
722, 1077, 21.0
722, 1247, 4.0
722, 1789, 2.5
722, 554, 14.5
722, 722, 300.5
722, 1104, 25.5
722, 497, 19.0
723, 254, 9.5
723, 648, 25.0
723, 1408, 8.0
723, 1794, 13.0
723, 169, 14.0
723, 723, 278.5
723, 1127, 8.0
724, 4, 11.0
724, 842, 24.0
724, 123, 18.0
724, 632, 8.0
724, 724, 317.0
724, 545, 23.5
724, 1731, 16.5
724, 1937, 15.0
725, 1374, 21.5
725, 1668, 18.5
725, 159, 21.0
725, 725, 271.0
725, 1977, 9.0
726, 4, 25.0
726, 846, 8.5
726, 1563, 3.5
726, 726, 261.5
726, 1736, 23.5
727, 560, 5.0
727, 1747, 19.0
727, 1436, 6.5
727, 529, 17.5
727, 727, 262.5
727, 1089, 13.5
728, 1268, 11.5
728, 1992, 5.5
728, 728, 268.0
728, 1574, 23.5
728, 229, 1.0
728, 729, 18.5
728, 1339, 7.0
729, 1530, 8.0
729, 1537, 23.5
729, 1548, 20.5
729, 729, 263.5
729, 875, 6.0
729, 1797, 4.5
730, 954, 6.5
730, 1744, 25.0
730, 947, 6.5
730, 730, 262.0
730, 1376, 23.0
731, 296, 14.5
731, 406, 24.0
731, 1798, 22.5
731, 701, 13.5
731, 641, 4.0
731, 731, 279.5
732, 106, 1.0
732, 200, 8.5
732, 732, 263.0
732, 760, 7.0
732, 147, 21.5
732, 909, 24.0
733, 304, 12.5
733, 1410, 24.0
733, 1899, 12.0
733, 976, 2.0
733, 1360, 23.5
733, 349, 6.5
733, 733, 303.0
733, 1213, 21.5
734, 543, 3.5
734, 1773, 1.5
734, 1809, 1.0
734, 734, 247.5
734, 1386, 7.5
734, 1862, 7.5
734, 1141, 10.0
734, 1147, 15.5
736, 1082, 22.5
736, 1972, 21.5
736, 867, 2.0
736, 736, 283.5
736, 1286, 16.5
736, 1886, 20.0
737, 1448, 25.5
737, 995, 15.5
737, 1110, 16.5
737, 247, 14.0
737, 737, 275.0
737, 1411, 2.5
738, 487, 1.0
738, 738, 243.0
738, 1770, 7.0
738, 1860, 16.0
738, 33, 12.5
738, 327, 5.5
739, 260, 20.5
739, 1348, 12.5
739, 739, 234.0
740, 713, 24.0
740, 1129, 5.5
740, 384, 9.5
740, 740, 273.5
740, 860, 24.0
740, 1760, 5.5
740, 1127, 4.0
742, 358, 21.5
742, 1852, 21.5
742, 763, 11.0
742, 921, 22.0
742, 742, 289.5
742, 2020, 7.0
742, 679, 5.5
743, 1768, 6.0
743, 425, 1.0
743, 907, 11.0
743, 628, 3.0
743, 743, 246.5
743, 785, 24.5
744, 26, 20.0
744, 1123, 11.5
744, 744, 250.5
744, 115, 18.0
745, 320, 4.5
745, 415, 2.0
745, 595, 21.0
745, 410, 23.5
745, 1372, 20.0
745, 1928, 19.5
745, 695, 4.5
745, 745, 296.0
746, 1550, 14.5
746, 1859, 5.0
746, 746, 230.0
746, 1110, 4.5
746, 633, 5.0
747, 1138, 4.0
747, 1859, 17.5
747, 452, 17.5
747, 1646, 3.0
747, 581, 25.0
747, 747, 268.0
748, 268, 25.5
748, 1842, 20.0
748, 1948, 10.0
748, 1915, 2.5
748, 748, 297.5
748, 1090, 14.5
748, 1342, 18.5
748, 1287, 5.5
749, 396, 4.0
749, 735, 11.0
749, 1273, 14.0
749, 1731, 21.5
749, 489, 4.5
749, 749, 304.5
749, 767, 4.5
749, 1161, 21.5
749, 1815, 22.5
750, 550, 23.5
750, 1331, 14.5
750, 750, 246.0
750, 1143, 7.0
751, 724, 8.5
751, 1519, 18.5
751, 409, 10.5
751, 751, 261.0
751, 1131, 22.5
752, 1510, 14.0
752, 752, 225.0
752, 1480, 10.0
754, 822, 22.0
754, 1250, 3.0
754, 1772, 8.5
754, 877, 25.5
754, 754, 285.0
754, 627, 25.0
755, 1240, 3.5
755, 1829, 1.0
755, 874, 2.5
755, 203, 4.5
755, 755, 212.5
756, 1236, 17.5
756, 419, 10.0
756, 756, 247.5
756, 319, 6.5
756, 1653, 2.0
756, 1941, 10.5
757, 1276, 17.5
757, 39, 13.5
757, 1371, 23.0
757, 605, 24.5
757, 757, 279.5
758, 71, 8.5
758, 758, 271.0
758, 794, 10.0
758, 51, 7.5
758, 105, 18.5
758, 859, 25.5
759, 1304, 17.5
759, 45, 22.0
759, 1040, 3.0
759, 759, 243.5
760, 983, 6.5
760, 482, 11.5
760, 606, 2.5
760, 712, 10.5
760, 760, 241.5
760, 315, 9.5
761, 0, 19.0
761, 1267, 8.5
761, 444, 4.0
761, 761, 288.5
761, 957, 23.5
761, 1319, 15.5
761, 1991, 17.0
762, 356, 7.0
762, 466, 23.5
762, 1354, 18.0
762, 1801, 5.0
762, 504, 22.5
762, 762, 277.0
764, 577, 25.0
764, 1021, 19.5
764, 1111, 24.0
764, 174, 4.5
764, 764, 289.0
764, 1282, 15.0
765, 1704, 2.0
765, 1962, 10.0
765, 813, 9.5
765, 765, 235.5
765, 1859, 13.0
766, 250, 22.5
766, 1260, 12.0
766, 17, 2.5
766, 766, 278.0
766, 1590, 24.0
766, 1329, 7.0
766, 1845, 9.0
767, 810, 5.0
767, 1098, 15.0
767, 1834, 3.5
767, 1167, 23.0
767, 314, 10.5
767, 1350, 24.0
767, 767, 282.0
768, 824, 21.5
768, 137, 17.0
768, 1175, 15.5
768, 254, 22.0
768, 768, 316.5
768, 924, 10.0
768, 637, 11.5
768, 1623, 18.0
770, 1289, 23.0
770, 770, 251.0
770, 597, 6.5
770, 1223, 8.0
770, 1927, 12.5
772, 870, 20.5
772, 49, 6.5
772, 1117, 6.5
772, 1135, 25.0
772, 772, 278.0
772, 1692, 18.5
773, 1138, 3.5
773, 759, 5.5
773, 1285, 20.5
773, 1781, 19.5
773, 360, 14.0
773, 773, 264.0
774, 75, 18.0
774, 190, 21.0
774, 774, 256.5
774, 123, 9.5
774, 743, 7.0
776, 1208, 22.0
776, 935, 22.5
776, 776, 262.0
776, 1328, 16.5
777, 578, 18.0
777, 1110, 8.5
777, 1262, 2.0
777, 1754, 10.0
777, 519, 13.5
777, 777, 266.5
777, 1935, 13.5
778, 62, 16.5
778, 204, 16.5
778, 383, 14.0
778, 778, 270.0
778, 1030, 22.0
779, 476, 5.0
779, 1988, 13.5
779, 1637, 15.0
779, 776, 7.5
779, 874, 3.0
779, 1552, 4.0
779, 239, 17.0
779, 779, 266.0
780, 1024, 14.0
780, 1367, 14.0
780, 780, 279.0
780, 1428, 2.5
780, 1692, 23.5
780, 187, 24.0
781, 1524, 14.5
781, 1547, 13.5
781, 1607, 21.0
781, 1943, 4.0
781, 1420, 4.0
781, 781, 297.0
781, 1195, 24.0
781, 1247, 11.0
781, 1757, 4.0
782, 1328, 5.5
782, 150, 11.0
782, 212, 22.5
782, 782, 245.5
782, 1746, 5.5
783, 2, 9.5
783, 212, 3.5
783, 768, 12.0
783, 1836, 13.5
783, 1394, 22.0
783, 95, 14.0
783, 669, 9.0
783, 783, 306.0
783, 1013, 21.5
784, 94, 9.0
784, 1044, 17.5
784, 341, 18.0
784, 637, 1.0
784, 2, 20.0
784, 514, 1.0
784, 784, 284.0
784, 153, 16.5
785, 1598, 11.0
785, 281, 20.5
785, 1201, 4.0
785, 1925, 16.0
785, 172, 23.5
785, 650, 23.5
785, 785, 324.5
785, 1171, 5.0
785, 1849, 20.0
786, 462, 15.0
786, 1108, 20.5
786, 1328, 23.5
786, 1760, 11.0
786, 786, 278.5
786, 884, 6.5
786, 920, 1.0
787, 600, 15.0
787, 970, 16.5
787, 1808, 22.0
787, 1187, 11.5
787, 787, 269.0
787, 1757, 3.0
788, 1798, 10.0
788, 159, 12.5
788, 263, 16.0
788, 1521, 4.0
788, 788, 307.0
788, 850, 22.0
788, 821, 24.5
788, 1551, 17.0
790, 1161, 16.0
790, 790, 248.0
790, 920, 18.5
790, 217, 5.5
790, 221, 7.0
791, 1396, 6.0
791, 1187, 23.5
791, 1597, 11.0
791, 791, 268.5
791, 1079, 23.0
791, 1861, 4.0
792, 855, 5.5
792, 792, 240.5
792, 1130, 15.5
792, 1952, 12.0
792, 817, 6.5
794, 78, 4.0
794, 888, 11.0
794, 1461, 4.0
794, 794, 279.0
794, 1636, 10.5
794, 493, 14.0
794, 537, 23.5
794, 987, 11.0
795, 1812, 17.0
795, 1648, 18.0
795, 795, 236.0
796, 1962, 23.0
796, 367, 6.5
796, 449, 12.5
796, 796, 260.0
796, 876, 13.0
796, 1680, 4.0
797, 870, 8.0
797, 547, 23.5
797, 684, 5.0
797, 1168, 20.0
797, 797, 257.5
798, 1766, 11.5
798, 1377, 5.5
798, 1695, 1.5
798, 798, 227.5
798, 1294, 3.5
798, 1299, 1.5
798, 1613, 3.0
800, 1804, 19.5
800, 159, 12.5
800, 373, 12.5
800, 784, 1.0
800, 800, 249.5
800, 1526, 3.0
802, 1736, 23.5
802, 957, 4.5
802, 802, 233.0
802, 299, 4.0
803, 84, 11.5
803, 614, 14.5
803, 833, 4.5
803, 1815, 3.0
803, 862, 7.5
803, 647, 12.5
803, 749, 9.5
803, 803, 264.0
804, 586, 11.5
804, 663, 24.5
804, 804, 245.5
804, 1634, 3.0
804, 843, 5.5
806, 1503, 18.5
806, 806, 226.5
806, 1644, 7.0
807, 622, 8.5
807, 744, 17.0
807, 400, 18.0
807, 1668, 11.0
807, 807, 286.0
807, 1209, 25.5
807, 1491, 5.0
808, 12, 5.5
808, 718, 6.0
808, 1762, 12.5
808, 431, 14.5
808, 808, 287.5
808, 83, 14.0
808, 783, 14.5
808, 1257, 19.5
809, 656, 13.5
809, 998, 12.5
809, 305, 2.5
809, 268, 2.5
809, 809, 232.0
810, 1220, 18.0
810, 1558, 1.5
810, 213, 3.0
810, 736, 7.5
810, 810, 249.5
810, 1458, 13.0
810, 1107, 5.5
811, 1986, 13.5
811, 1939, 19.0
811, 1944, 19.0
811, 255, 6.5
811, 811, 278.0
811, 1433, 19.0
812, 392, 8.5
812, 1559, 2.0
812, 742, 9.5
812, 812, 243.5
812, 1419, 22.5
813, 284, 9.5
813, 5, 4.0
813, 383, 25.5
813, 238, 9.0
813, 426, 15.0
813, 813, 276.0
813, 889, 12.0
814, 1782, 6.0
814, 814, 212.0
814, 1412, 5.0
815, 714, 15.0
815, 2019, 13.0
815, 1868, 15.5
815, 531, 25.5
815, 815, 270.0
816, 74, 6.0
816, 816, 238.5
816, 1870, 21.5
816, 1900, 6.5
816, 951, 3.5
817, 470, 19.5
817, 449, 12.0
817, 621, 16.5
817, 1767, 11.5
817, 304, 9.5
817, 756, 23.0
817, 401, 24.5
817, 817, 341.5
817, 1511, 24.0
818, 330, 24.0
818, 736, 2.0
818, 818, 250.5
818, 1085, 23.5
819, 464, 10.5
819, 281, 12.5
819, 1997, 2.0
819, 562, 23.5
819, 819, 249.5
820, 408, 11.5
820, 907, 4.5
820, 1703, 25.5
820, 1759, 4.0
820, 108, 14.5
820, 820, 274.0
820, 1626, 2.5
820, 1897, 10.5
821, 1362, 11.0
821, 1050, 5.5
821, 821, 217.5
822, 1172, 25.0
822, 1186, 7.0
822, 1472, 2.0
822, 72, 18.5
822, 822, 275.5
822, 1540, 18.5
822, 1798, 3.5
824, 834, 12.5
824, 1565, 7.0
824, 824, 253.5
824, 51, 19.5
824, 639, 1.0
824, 751, 4.5
824, 1513, 8.0
825, 1648, 18.0
825, 1549, 2.0
825, 1488, 23.0
825, 825, 267.5
825, 945, 14.5
825, 1675, 9.0
826, 58, 20.5
826, 346, 16.0
826, 772, 15.5
826, 1873, 12.0
826, 826, 285.0
826, 1878, 20.0
827, 480, 7.0
827, 913, 6.5
827, 698, 10.5
827, 113, 16.0
827, 123, 19.0
827, 827, 279.0
827, 1735, 19.0
828, 193, 23.0
828, 828, 249.5
828, 1208, 25.5
829, 154, 19.0
829, 372, 9.0
829, 1071, 13.0
829, 1367, 14.5
829, 198, 19.5
829, 690, 13.5
829, 439, 2.0
829, 829, 312.0
829, 1395, 20.5
830, 360, 8.5
830, 625, 3.5
830, 727, 17.5
830, 830, 267.5
830, 1418, 12.0
830, 7, 2.5
830, 27, 22.5
831, 788, 4.5
831, 1044, 7.0
831, 1323, 7.5
831, 644, 21.0
831, 831, 241.0
832, 1828, 15.5
832, 832, 271.0
832, 1044, 13.0
832, 1636, 12.0
832, 909, 8.0
832, 1289, 21.5
